planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes
"Kepler-400 b",Kepler400b;Kepler400,9.024389,3.4E-05,2454966.53848,0.00239,3.128,0.072,0.21489999999999998,0.0065,0.013472,0.000331,0.181494784,23.21,1.3,89.97,,0,,,,5886,100,4.35,0.15,0.0844,0.0214,290.9444679,40.4800528,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-400 c",Kepler400c;Kepler400,17.340824,0.0001,2454971.96655,0.00419,3.425,0.119,0.1708,0.008199999999999999,0.011989,0.0004175,0.143736121,38.14,4.5,89.19,,0,,,,5886,100,4.35,0.15,0.0844,0.0214,290.9444679,40.4800528,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-401 b",Kepler401b;Kepler401,14.383035,0.000211,2454973.55968,0.01006,8.729,0.277,0.17850000000000002,0.005,0.011961,0.00029699999999999996,0.14306552099999997,12.37,2.3,85.84,,0,,,,6117,100,4.254,0.15,0,0.04,290.0827494,50.8634361,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-401 c",Kepler401c;Kepler401,47.318218,0.000695,2455003.06041,0.00897,10.579,0.206,0.2469,0.007600000000000001,0.014906,0.000411,0.22218883600000003,34.45,2,89.69,,0,,,,6117,100,4.254,0.15,0,0.04,290.0827494,50.8634361,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-401 d",Kepler401d;Kepler401,184.256405,0.00317,2455088.2581,0.0133,11.283,0.376,0.2922,0.0142,0.015773,0.0005685,0.24878752899999998,126.4,10.7,89.15,,0,,,,6184,79.985,4.28,0.101,0.02,0.086,290.0827494,50.8634361,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-402 b",Kepler402b;Kepler402,4.028751,1.9E-05,2454966.76902,0.0031,2.985,0.087,0.10070000000000001,0.0036000000000000003,0.009529,0.00025100000000000003,0.09080184099999998,9.9,1.5,88.85,,0,,,,6090,120,4.278,0.15,-0.08,0.023,288.3701976,43.3546109,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-402 c",Kepler402c;Kepler402,6.124821,2.6E-05,2454967.936,0.00285,3.467,0.081,0.1484,0.004,0.01063,0.00027,0.11299690000000001,13.1,2,84.71,,0,,,,6090,120,4.278,0.15,-0.08,0.023,288.3701976,43.3546109,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-402 d",Kepler402d;Kepler402,8.921099,5.6E-05,2454970.49095,0.00423,3.838,0.108,0.10569999999999999,0.0046,0.009499,0.0002855,0.090231001,16.9,2.6,89.6,,0,,,,6090,120,4.278,0.15,-0.08,0.023,288.3701976,43.3546109,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-402 e",Kepler402e;Kepler402,11.242861,5.9E-05,2454969.31655,0.00355,4.194,0.103,0.1417,0.0049,0.01049,0.00033,0.11004009999999999,19.7,3.1,88.3,,0,,,,6090,120,4.278,0.15,-0.08,0.023,288.3701976,43.3546109,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-403 b",Kepler403b;Kepler403,7.031462,5.1E-05,2454967.45161,0.00453,5.848,0.128,0.0854,0.0027,0.008449,0.000232,0.07138560099999999,9.165,0.516,89.91,,0,,,,6090,100,4.266,0.15,0.079,0.011,289.9214256,46.7445267,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
