planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes,catalogue_type,depth_source,rprs_source,geometry_source,stellar_source,exoclock_priority,exoclock_total_observations,exoclock_recent_observations,exoclock_current_oc_min,exoclock_min_telescope_inches,v_mag,r_mag,gaia_g_mag
WASP-72b,WASP72b,2.21674318,9e-07,2458813.44716,0.0002,3.85,,4.796258714667823,,0.066,,4.796258714667823,4.0,,81.6,,0.0,,90.0,,6250.0,,3.99,,,,41.04004041666667,-30.169044722222225,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,41.0,,7.26,8.94,10.96,10.47,10.838
WASP-73b,WASP73b,4.0872984,1.2e-06,2458850.84802,0.00027,5.62,,3.897569001736212,,0.057,,3.897569001736212,5.73,,87.4,,0.0,,90.0,,6036.0,,3.93,,,,319.94961041666664,-58.14888694444444,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,17.0,,0.0,9.51,10.47,10.052,10.261
WASP-74b,WASP74b,2.13775158,4.7e-07,2457282.89704,0.00015,2.34,,8.538167914521111,,0.098,,8.538167914521111,4.86,,79.81,,0.0,,90.0,,5970.0,,4.18,,,,304.53883708333336,-1.075725,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,42.0,,2.03,5.0,9.75,9.348,9.572
WASP-75b,WASP75b,2.48419766,2.3e-07,2457119.25061,5.4e-05,1.98,,9.095045221770736,,0.1034,,9.095045221770736,6.37,,82.0,,0.0,,90.0,,6100.0,,4.29,,,,342.38569875,-10.675535277777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,60.0,,-0.02,6.35,11.46,11.123,11.335
WASP-76b,WASP76b,1.80988044,2.6e-07,2459313.154379,5.8e-05,3.79,,14.310795693368572,,0.109,,14.310795693368572,4.07,,88.0,,0.0,,90.0,,6250.0,,4.13,,,,26.63274,2.7005647222222224,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,65.0,,-0.03,5.0,9.52,9.196,9.395
WASP-77Ab,WASP77Ab,1.360028897,9.4e-08,2458744.19174,4.9e-05,2.18,,20.897859539008024,,0.1301,,20.897859539008024,5.41,,89.4,,0.0,,90.0,,5500.0,,4.33,,,,37.15510833333334,-7.060663888888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,88.0,,0.45,5.0,10.12,10.23,10.097
WASP-78b,WASP78b,2.17518543,3.1e-07,2458151.07717,0.0002,4.8,,7.341193128969192,,0.0794,,7.341193128969192,3.52,,83.2,,0.0,,90.0,,6100.0,,3.88,,,,63.756267916666665,-22.1164175,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,41.0,,-0.78,9.65,11.96,12.43,12.188
WASP-79b,WASP79b,3.66239184,4.1e-07,2458603.336285,6.1e-05,3.85,,14.10196731460356,,0.113,,14.10196731460356,7.02,,85.4,,0.0,,90.0,,6600.0,,4.06,,,,66.37090333333335,-30.600447222222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,32.0,,0.0,5.0,10.04,9.802,9.972
WASP-7b,WASP7b,4.9546494,8.9e-07,2459504.49547,0.00015,3.89,,10.3172514878489,,0.0956,,10.3172514878489,9.52,,87.0,,0.0,,90.0,,6400.0,,4.36,,,,311.04258625000006,-39.225238611111116,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,13.0,,5.18,5.0,9.5,9.196,9.377
WASP-80b,WASP80b,3.06785211,1e-07,2457162.352461,4.5e-05,2.14,,36.401755770255726,,0.1714,,36.401755770255726,12.63,,89.02,,0.002,,90.0,,4145.0,,4.69,,,,303.16737125000003,-2.144219722222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,74.0,,0.04,5.0,11.939,11.51,11.273
WASP-81b,WASP81b,2.7164845,3.9e-07,2458249.23761,0.00023,3.5,,15.227301180575804,,0.112,,15.227301180575804,6.56,,88.7,,0.0,,90.0,,5870.0,,4.26,,,,304.207875,3.294015,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,36.0,,0.25,6.41,12.47,12.37,12.333
WASP-82b,WASP82b,2.705784,6e-07,2458238.73841,0.00015,5.1,,7.4874659586764425,,0.079,,7.4874659586764425,4.37,,87.9,,0.0,,90.0,,6490.0,,3.97,,,,72.66066083333332,1.8939175,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,19.0,,-2.09,5.0,10.07,9.702,9.898
WASP-83b,WASP83b,4.97129237,7.7e-07,2458041.68529,0.00022,3.42,,12.684397960686212,,0.102,,12.684397960686212,11.98,,88.9,,0.0,,90.0,,5510.0,,4.44,,,,190.15206124999997,-19.284297222222225,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,17.0,,-2.18,5.33,12.88,11.766,12.008
WASP-84b,WASP84b,8.52349598,6.2e-07,2457172.55019,0.0001,2.75,,18.188759310558854,,0.1295,,18.188759310558854,22.19,,88.37,,0.0,,90.0,,5314.0,,4.4,,,,131.10709666666668,1.8600294444444445,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,44.0,,-0.19,5.0,10.83,10.327,10.575
WASP-85Ab,WASP85Ab,2.655674329,7.3e-08,2456969.633888,1.6e-05,2.64,,22.969772929718467,,0.136814,,22.969772929718467,8.74,,89.73,,0.0,,90.0,,5685.0,,4.48,,,,175.90840083333333,6.5637275,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,74.0,,-0.39,5.0,10.41,10.34,10.624
WASP-87b,WASP87b,1.68279423,2.2e-07,2458396.33927,0.00015,3.05,,8.328116545289088,,0.08746,,8.328116545289088,3.89,,81.07,,0.0,,90.0,,6450.0,,4.32,,,,185.32469166666667,-52.84083305555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,45.0,,4.63,5.43,10.73,10.513,10.709
WASP-88b,WASP88b,4.954001,1.3e-06,2458486.05719,0.00025,6.07,,8.419448695062947,,0.084,,8.419448695062947,6.64,,88.0,,0.0,,90.0,,6431.0,,3.96,,,,309.5111954166667,-48.4620625,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,14.0,,7.07,5.81,11.4,11.282,11.478
WASP-89b,WASP89b,3.35641758,2.4e-07,2457475.74774,0.00012,2.46,,18.66791158493486,,0.1221,,18.66791158493486,10.51,,89.4,,0.193,,90.0,,5130.0,,4.51,,,,313.89995541666667,-18.971124166666666,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,21.0,,-1.84,7.21,13.1,12.73,12.989
WASP-8b,WASP8b,8.15872688,8.2e-07,2458913.71401,0.00012,4.41,,14.020239819251268,,0.113,,14.020239819251268,18.2,,88.55,,0.31,,90.0,,5600.0,,4.5,,,,359.90029625000005,-35.0313675,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,10.0,,-2.89,5.0,9.87,9.91,9.612
WASP-90b,WASP90b,3.9162642,7.7e-07,2458068.37618,0.00034,3.38,,6.5363071463439,,0.0843,,6.5363071463439,6.12,,82.1,,0.0,,90.0,,6430.0,,4.03,,,,315.5319879166667,7.056254722222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,26.0,,-6.3,8.12,11.7,11.251,11.456
WASP-91b,WASP91b,2.79857888,2e-07,2459104.694327,7.5e-05,2.36,,17.428868877328195,,0.1225,,17.428868877328195,9.1,,86.8,,0.0,,90.0,,4920.0,,4.3,,,,357.84521416666666,-70.15285444444444,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,53.0,,1.15,5.0,11.98,11.366,11.624
WASP-92b,WASP92b,2.17467324,2.7e-07,2458575.52943,0.00015,2.8,,13.666009044178251,,0.112,,13.666009044178251,5.59,,83.8,,0.0,,90.0,,6280.0,,4.26,,,,246.69207791666665,51.04108111111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,126.0,,1.82,7.61,12.92,12.89,12.818
WASP-93b,WASP93b,2.73253766,4.3e-07,2459156.4021,0.00019,2.24,,8.802951878306263,,0.1047,,8.802951878306263,5.94,,81.2,,0.0,,90.0,,6700.0,,4.2,,,,9.458791666666668,51.28876638888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,90.0,,-0.03,6.1,11.09,10.96,10.978
WASP-94Ab,WASP94Ab,3.95020155,4.3e-07,2458739.12004,0.00012,4.57,,14.410654498547615,,0.1094,,14.410654498547615,7.27,,88.7,,0.0,,90.0,,6153.0,,4.18,,,,313.78310208333335,-34.1355575,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,25.0,,-2.54,5.0,10.05,10.17,10.029
WASP-95b,WASP95b,2.18466646,3.2e-07,2458577.742511,9.2e-05,2.85,,12.829883444645862,,0.1025,,12.829883444645862,6.4,,88.4,,0.0,,90.0,,5630.0,,4.38,,,,337.45723208333334,-48.00306916666667,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,33.0,,2.43,5.0,10.09,9.714,9.937
WASP-96b,WASP96b,3.42525672,1.9e-07,2459378.471656,5.1e-05,2.45,,14.220006181694833,,0.1175,,14.220006181694833,9.26,,85.6,,0.0,,90.0,,5540.0,,4.42,,,,1.0464066666666667,-47.360645,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,41.0,,-1.29,5.98,12.2,12.15,12.383
WASP-97b,WASP97b,2.07275981,1.4e-07,2459041.573915,6.9e-05,2.62,,14.446964283048814,,0.1091,,14.446964283048814,6.59,,88.0,,0.0,,90.0,,5640.0,,4.43,,,,24.604402500000003,-55.77209055555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,58.0,,-0.47,5.0,10.57,10.196,10.424
WASP-98b,WASP98b,2.96264182,1.8e-07,2457447.345161,6.8e-05,1.94,,26.05148444140315,,0.1582,,26.05148444140315,10.92,,86.38,,0.0,,90.0,,5525.0,,4.58,,,,58.42883583333333,-34.32821805555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,47.0,,-1.18,6.98,13.0,12.634,12.868
WASP-99b,WASP99b,5.7525834,1.5e-06,2459107.03289,0.00019,5.38,,4.933741695411831,,0.064,,4.933741695411831,8.59,,88.8,,0.0,,90.0,,6180.0,,4.12,,,,39.89768125,-50.008021666666664,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,16.0,,1.48,6.4,9.48,9.116,9.325
Wolf503b,Wolf503b,6.00118,0.00011,2458185.3609,0.0005,1.32,,0.8101815782650679,,0.0269,,0.8101815782650679,28.8,,88.8,,0.0,,90.0,,4716.0,,4.62,,,,206.84768208333332,-6.136869166666667,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,8.0,,0.0,57.52,10.28,9.631,9.898
